283,34
283,34
283,34
283,3
283,13
283,34
283,4
283,4
283,4
283,4
283,5
283,5
283,6
283,6
283,6
283,6
283,6
283,6
283,4
283,4
283,4
283,3
283,4
283,4
283,4
283,4
283,4
283,5
283,4
283,5
283,7
283,5
283,5
283,6
283,5
283,5
283,5
283,7
283,7
283,7
283,7
283,7
283,7
283,7
283,5
283,4
283,4
283,4
283,3
283,4
283,3
283,5
283,6
283,6
283,6
283,5
283,6
283,6
283,7
283,5
283,5
283,5
283,5
283,6
283,5
283,5
283,6
283,6
283,6
283,6
283,5
283,6
283,6
283,6
283,4
283,4
283,5
283,5
283,4
283,4
283,4
283,4
283,7
283,6
283,6
283,7
283,8
283,8
283,8
283,7
283,7
283,6
283,6
283,6
283,6
283,5
283,6
283,6
283,6
283,6
283,8
283,9
283,8
283,8
283,8
283,9
283,9
283,9
283,1
283,9
283,8
283,1
283,8
283,9
283,8
283,8
283,8
283,8
283,7
283,6
283,7
283,7
283,6
283,6
283,7
283,6
283,6
283,8
283,8
283,7
283,8
283,8
283,8
283,7
283,7
283,8
283,8
283,7
283,1
283,8
283,8
283,8
283,8
283,8
283,9
283,8
283,8
283,8
283,7
283,6
283,7
283,7
283,7
283,8
283,7
283,7
283,7
283,7
283,7
283,8
283,8
283,8
283,7
283,8
283,8
283,8
283,8
283,8
283,1
283,9
283,1
283,13
283,8
283,9
283,8
283,8
283,7
283,7
283,8
283,8
283,6
283,7
283,8
283,7
283,7
283,7
283,7
283,7
283,8
283,8
283,7
283,7
283,8
283,9
283,12
283,12
283,12
283,11
283,12
283,11
283,11
283,13
283,13
283,12
283,12
283,12
283,19
283,11
283,12
283,12
283,12
283,11
283,12
283,12
283,1
283,11
283,11
283,11
283,1
283,13
283,14
283,11
283,11
283,11
283,11
283,11
283,11
283,11
283,12
283,11
283,1
283,1
283,12
283,8
283,8
283,8
283,9
283,9
283,9
283,8
283,7
283,7
283,9
283,9
283,9
283,9
283,1
283,12
283,12
283,11
283,14
283,11
283,12
283,12
283,12
283,12
283,11
283,11
283,11
283,11
283,12
283,9
283,7
283,7
283,8
283,7
283,7
283,7
283,7
283,7
283,8
283,8
283,7
283,8
283,7
283,7
283,1
283,9
283,9
283,9
283,9
283,1
283,1
283,1
283,9
283,9
283,1
283,1
283,9
283,1
283,9
283,14
283,8
283,7
283,8
283,8
283,8
283,7
283,7
283,8
283,8
283,7
283,8
283,8
283,8
283,7
283,7
283,9
283,1
283,9
283,9
283,9
283,9
283,9
283,1
283,9
283,9
283,9
283,9
283,9
283,1
283,1
283,9
283,1
283,14
283,9
283,9
283,9
283,9
283,1
283,1
283,9
283,9
283,8
283,9
283,9
283,8
283,9
283,9
283,9
283,9
283,9
283,11
283,11
283,11
283,1
283,11
283,11
283,11
283,11
283,12
283,12
283,12
283,11
283,11
283,12
283,12
283,11
283,11
283,15
283,1
283,1
283,1
283,1
283,9
283,1
283,1
283,9
283,9
283,1
283,1
283,11
283,11
283,1
283,1
283,11
283,11
283,11
283,11
283,11
283,12
283,12
283,11
283,11
283,11
283,11
283,12
283,1
283,11
283,11
283,11
283,11
283,11
283,15
283,1
283,1
283,11
283,11
283,1
283,1
283,1
283,11
283,11
283,11
283,1
283,11
283,12
283,12
283,11
283,11
283,11
283,12
283,11
283,11
283,12
283,11
283,11
283,11
283,11
283,12
283,11
283,11
283,11
283,11
283,1
283,1
283,11
283,11
283,11
283,1
283,1
283,15
283,12
283,11
283,11
283,13
283,13
283,13
283,13
283,12
283,13
283,13
283,13
283,13
283,13
283,11
283,12
283,12
283,12
283,12
283,12
283,12
283,11
283,11
283,12
283,11
283,11
283,11
283,11
283,1
283,1
283,1
283,1
283,11
283,11
283,16
283,11
283,11
283,11
283,11
283,11
283,11
283,1
283,11
283,1
283,11
283,11
283,11
283,11
283,11
283,11
283,11
283,12
283,11
283,11
283,11
283,1
283,11
283,11
283,11
283,11
283,12
283,12
283,12
283,14
283,14
283,13
283,13
283,13
283,13
283,13
283,17
283,14
283,14
283,13
283,13
283,13
283,13
283,14
283,13
283,13
283,13
283,13
283,13
283,13
283,13
283,11
283,12
283,12
283,12
283,12
283,12
283,12
283,11
283,12
283,12
283,12
283,12
283,12
283,12
283,11
283,12
283,12
283,11
283,11
283,11
283,12
283,12
283,12
283,11
283,11
283,11
283,11
283,11
283,11
283,11
283,12
283,11
283,11
283,11
283,11
283,11
283,12
283,12
283,13
283,13
283,13
283,13
283,13
283,13
283,13
283,13
283,13
283,13
283,13
283,13
283,13
283,13
283,13
283,12
283,12
283,13
283,13
283,13
283,12
283,12
283,12
283,15
283,11
283,11
283,11
283,11
283,11
283,11
283,11
283,11
283,12
283,12
283,12
283,12
283,12
283,12
283,12
283,12
283,13
283,12
283,12
283,12
283,12
283,13
283,13
283,12
283,12
283,13
283,13
283,13
283,12
283,12
283,12
283,12
283,12
283,12
283,13
283,13
283,13
283,13
283,13
283,12
283,12
283,13
283,19
283,13
283,13
283,13
283,12
283,12
283,13
283,13
283,12
283,12
283,13
283,13
283,13
283,13
283,14
283,15
283,14
283,14
283,15
283,15
283,15
283,16
283,17
283,17
283,16
283,16
283,16
283,17
283,17
283,17
283,17
283,13
283,13
283,13
283,11
283,13
283,12
283,12
283,12
283,12
283,12
283,12
283,13
283,13
283,13
283,17
283,16
283,16
283,2
283,16
283,16
283,17
283,17
283,17
283,17
283,17
283,17
283,17
283,13
283,13
283,13
283,13
283,13
283,13
283,14
283,14
283,14
283,14
283,14
283,14
283,15
283,14
283,14
283,14
283,15
283,15
283,15
283,15
283,15
283,16
283,16
283,16
283,17
283,17
283,17
283,14
283,15
283,18
283,15
283,15
283,15
283,15
283,15
283,15
283,15
283,15
283,15
283,15
283,14
283,15
283,15
283,14
283,14
283,14
283,14
283,14
283,13
283,14
283,14
283,14
283,13
283,13
283,13
283,19
283,2
283,2
283,2
283,2
283,21
283,2
283,2
283,21
283,21
283,22
283,22
283,23
283,23
283,23
283,23
283,23
283,23
283,24
283,24
283,25
283,24
283,25
283,25
283,25
283,27
283,26
283,26
283,27
283,3
283,3
283,3
283,3
283,3
283,3
283,3
283,29
283,29
283,28
283,28
283,27
283,28
283,27
283,27
283,27
283,27
283,26
283,26
283,27
283,26
283,26
283,33
283,26
283,26
283,26
283,25
283,25
283,25
283,25
283,2
283,16
283,16
283,16
283,16
283,16
283,15
283,15
283,16
283,16
283,16
283,16
283,17
283,16
283,16
283,16
283,16
283,16
283,16
283,16
283,15
283,16
283,15
283,16
283,16
283,16
283,16
283,16
283,16
283,16
283,15
283,18
283,16
283,17
283,17
283,17
283,17
283,17
283,18
283,17
283,17
283,17
283,17
283,16
283,17
283,17
283,24
283,17
283,17
283,17
283,17
283,18
283,17
283,17
283,17
283,16
283,16
283,16
283,17
283,18
283,18
283,18
283,17
283,19
283,19
283,19
283,19
283,19
283,19
283,2
283,19
283,19
283,19
283,19
283,19
283,22
283,2
283,19
283,19
283,19
283,2
283,2
283,2
283,2
283,19
283,19
283,19
283,2
283,2
283,2
283,2
283,19
283,19
283,19
283,19
283,19
283,18
283,16
283,16
283,16
283,18
283,18
283,18
283,18
283,18
283,19
283,18
283,19
283,19
283,18
283,18
283,18
283,18
283,19
283,18
283,18
283,18
283,18
283,18
283,18
